date,id,name,variable,value
2000-02-18T07:00:00Z,tribes_northern-cheyenne_Northern Cheyenne,Northern Cheyenne,EVI,1103.6889331297898
2000-02-18T07:00:00Z,tribes_northern-cheyenne_Northern Cheyenne,Northern Cheyenne,NDVI,2328.1000102296152
2000-02-18T07:00:00Z,tribes_crow_Crow,Crow,EVI,963.9714252800773
2000-02-18T07:00:00Z,tribes_crow_Crow,Crow,NDVI,1830.0103369112005
2000-02-18T07:00:00Z,tribes_fort-peck_Fort Peck,Fort Peck,EVI,1058.7570335223295
2000-02-18T07:00:00Z,tribes_fort-peck_Fort Peck,Fort Peck,NDVI,2030.782619973324
2000-02-18T07:00:00Z,tribes_fort-belknap_Fort Belknap,Fort Belknap,EVI,1167.3851374879844
2000-02-18T07:00:00Z,tribes_fort-belknap_Fort Belknap,Fort Belknap,NDVI,2191.5579232439145
2000-02-18T07:00:00Z,tribes_rocky-boys_Rocky Boy's,Rocky Boy's,EVI,1194.7900402707376
2000-02-18T07:00:00Z,tribes_rocky-boys_Rocky Boy's,Rocky Boy's,NDVI,2298.676778826325
2000-02-18T07:00:00Z,tribes_blackfeet_Blackfeet,Blackfeet,EVI,970.048442618458
2000-02-18T07:00:00Z,tribes_blackfeet_Blackfeet,Blackfeet,NDVI,1743.6058543745614
2000-02-18T07:00:00Z,tribes_flathead_Flathead,Flathead,EVI,1535.092
2000-02-18T07:00:00Z,tribes_flathead_Flathead,Flathead,NDVI,3291.9069090909093
2000-03-05T07:00:00Z,tribes_northern-cheyenne_Northern Cheyenne,Northern Cheyenne,EVI,1216.0776132844717
2000-03-05T07:00:00Z,tribes_northern-cheyenne_Northern Cheyenne,Northern Cheyenne,NDVI,2458.956661381926
2000-03-05T07:00:00Z,tribes_crow_Crow,Crow,EVI,1036.702122004531
2000-03-05T07:00:00Z,tribes_crow_Crow,Crow,NDVI,2041.4078366006593
2000-03-05T07:00:00Z,tribes_fort-peck_Fort Peck,Fort Peck,EVI,1078.8379364582931
2000-03-05T07:00:00Z,tribes_fort-peck_Fort Peck,Fort Peck,NDVI,2010.575511322913
